Orbit N0.,Solar Longitude,Solar Latitude,Spacecraft Longitude,Spacecraft Latitude,Altitude,Solar Distance,Martian Year,Ls
15321,110.12,16.6,269.98,-56.89,181.85,234843785.4,36,137.1
15322,57.47,16.58,217,-57.04,181.28,234816922.9,36,137.25
15323,4.8,16.56,163.99,-57.13,182.37,234790039.4,36,137.34
15324,312.13,16.53,110.93,-57.3,182.03,234763138.2,36,137.34
15325,259.47,16.51,57.97,-57.44,181.21,234736226,36,137.44
15326,206.81,16.48,4.94,-57.58,181.91,234709301.2,36,137.44
15327,154.14,16.46,311.9,-57.72,182.64,234682354.2,36,137.59
15328,101.48,16.44,258.86,-57.89,181.66,234655394.1,36,137.74
15329,48.82,16.41,205.89,-58.03,181.48,234628424.8,36,137.74
15330,356.15,16.39,152.84,-58.14,182.33,234601433.8,36,137.84
15331,303.48,16.36,99.79,-58.31,181.86,234574426.7,36,137.84
15332,250.82,16.34,46.82,-58.44,181.08,234547409.6,36,137.94
15333,198.16,16.31,353.77,-58.58,182.12,234520378.2,36,138.08
15334,145.49,16.29,300.72,-58.73,182.5,234493325.4,36,138.08
15335,92.83,16.27,247.68,-58.9,181.36,234466262,36,138.23
15336,40.17,16.24,194.71,-59.02,181.67,234439187.7,36,138.23
15337,347.5,16.22,141.62,-59.14,182.21,234412092.1,36,138.33
15338,294.83,16.19,88.59,-59.31,181.62,234384982.1,36,138.43
15339,242.18,16.17,35.6,-59.44,181.01,234357862.6,36,138.43
15340,189.51,16.14,342.53,-59.58,182.24,234330726.8,36,138.58
15341,136.84,16.12,289.48,-59.72,182.24,234303571.1,36,138.58
15342,84.18,16.1,236.45,-59.9,181.13,234276407.1,36,138.72
15343,31.53,16.07,183.47,-60,181.92,234249229.7,36,138.82
15344,338.86,16.05,130.36,-60.13,182.1,234222032.2,36,138.82
15345,286.19,16.02,77.35,-60.3,181.44,234194822.1,36,138.92
15346,233.54,16,24.33,-60.42,181.14,234167602.8,36,138.92
15347,180.87,15.97,331.25,-60.56,182.38,234140364.8,36,139.07
15348,128.21,15.95,278.19,-60.71,182.01,234113109.3,36,139.22
15349,75.55,15.92,225.17,-60.87,181.11,234085846.4,36,139.22
15350,22.89,15.9,172.16,-60.95,182.22,234058567.2,36,139.32
15351,330.22,15.87,119.05,-61.1,182.14,234031269.8,36,139.32
15352,277.56,15.85,66.04,-61.25,181.41,234003961,36,139.42
15353,224.9,15.82,12.99,-61.38,181.55,233976642.7,36,139.56
15354,172.24,15.8,319.91,-61.52,182.62,233949304.3,36,139.56
15355,119.57,15.77,266.84,-61.67,181.92,233921950.8,36,139.71
15356,66.92,15.75,213.81,-61.82,181.26,233894590.4,36,139.71
15357,14.25,15.72,160.76,-61.91,182.41,233867211,36,139.81
15358,321.58,15.7,107.65,-62.06,182.16,233839815,36,139.91
15359,268.92,15.67,54.65,-62.2,181.34,233812409,36,139.91
15360,216.27,15.65,1.56,-62.33,181.95,233784992.4,36,140.06
15361,163.6,15.62,308.47,-62.46,182.76,233757555,36,140.06
15362,110.93,15.6,255.38,-62.62,181.78,233730105.4,36,140.21
15363,58.27,15.57,202.36,-62.76,181.51,233702648.4,36,140.31
15364,5.61,15.55,149.26,-62.85,182.43,233675171.5,36,140.31
15365,312.94,15.52,96.15,-63.01,182.04,233647679.4,36,140.41
15366,260.28,15.5,43.15,-63.14,181.21,233620178.5,36,140.41
15367,207.62,15.47,350.03,-63.27,182.2,233592665.6,36,140.56
15368,154.95,15.45,296.93,-63.4,182.66,233565132.2,36,140.71
15369,102.28,15.42,243.83,-63.57,181.51,233537589.3,36,140.71
15370,49.63,15.4,190.81,-63.69,181.72,233510037.5,36,140.81
15371,356.96,15.37,137.66,-63.79,182.35,233482465.9,36,140.81
15372,304.29,15.35,84.57,-63.95,181.83,233454880.8,36,140.9
15373,251.63,15.32,31.54,-64.07,181.12,233427287.7,36,141.05
15374,198.97,15.3,338.4,-64.2,182.34,233399680.5,36,141.05
15375,146.3,15.27,285.29,-64.34,182.42,233372054.3,36,141.2
15376,93.64,15.24,232.19,-64.49,181.25,233344420.9,36,141.2
15377,40.99,15.22,179.16,-64.59,181.96,233316776.5,36,141.3
15378,348.32,15.19,125.98,-64.72,182.24,233289113.1,36,141.4
15379,295.65,15.17,72.9,-64.87,181.63,233261438.1,36,141.4
15380,243,15.14,19.83,-64.99,181.18,233233755.5,36,141.55
15381,190.34,15.12,326.68,-65.11,182.46,233206056.3,36,141.55
15382,137.67,15.09,273.55,-65.25,182.16,233178340.4,36,141.7
15383,85.01,15.06,220.46,-65.4,181.18,233150618.6,36,141.8
15384,32.35,15.04,167.41,-65.48,182.25,233122883,36,141.8
15385,339.68,15.01,114.21,-65.61,182.26,233095129.9,36,141.9
15386,287.02,14.99,61.14,-65.76,181.56,233067366.8,36,141.9
15387,234.37,14.96,8.03,-65.87,181.55,233039596,36,142.05
15388,181.7,14.94,314.87,-65.99,182.69,233011806.7,36,142.2
15389,129.04,14.91,261.72,-66.13,182.03,232984003.4,36,142.2
15390,76.38,14.88,208.63,-66.27,181.3,232956194.6,36,142.3
15391,23.72,14.86,155.52,-66.35,182.47,232928369.2,36,142.3
15392,331.05,14.83,102.32,-66.49,182.3,232900528.1,36,142.4
15393,278.39,14.81,49.26,-66.62,181.5,232872678.3,36,142.55
15394,225.74,14.78,356.09,-66.73,181.99,232844820,36,142.55
15395,173.07,14.75,302.92,-66.85,182.88,232816942.3,36,142.7
15396,120.4,14.73,249.75,-66.99,181.92,232789053.2,36,142.7
15397,67.75,14.7,196.66,-67.12,181.56,232761158.6,36,142.8
15398,15.08,14.67,143.49,-67.2,182.53,232733246.1,36,142.9
15399,322.41,14.65,90.28,-67.35,182.23,232705319.3,36,142.9
15400,269.75,14.62,37.21,-67.47,181.37,232677385.1,36,143.05
15401,217.1,14.6,344,-67.58,182.29,232649441,36,143.05
15402,164.43,14.57,290.82,-67.7,182.83,232621477.7,36,143.2
15403,111.76,14.54,237.63,-67.84,181.68,232593505.7,36,143.3
15404,59.11,14.52,184.53,-67.95,181.8,232565527.1,36,143.3
15405,6.44,14.49,131.31,-68.04,182.5,232537530.3,36,143.4
15406,313.77,14.46,78.11,-68.18,182.06,232509520.9,36,143.4
15407,261.11,14.44,25.01,-68.29,181.27,232481505,36,143.55
15408,208.46,14.41,331.77,-68.4,182.45,232453477.3,36,143.7
15409,155.78,14.39,278.57,-68.52,182.62,232425431.6,36,143.7
15410,103.12,14.36,225.37,-68.66,181.4,232397379.7,36,143.8
15411,50.47,14.33,172.26,-68.75,182.02,232369319.2,36,143.8
15412,357.8,14.31,118.98,-68.85,182.4,232341241,36,143.9
15413,305.14,14.28,65.8,-68.99,181.83,232313152.2,36,144.05
15414,252.48,14.25,12.65,-69.09,181.26,232285057.5,36,144.05
15415,199.82,14.23,319.39,-69.19,182.56,232256948.4,36,144.2
15416,147.15,14.2,266.17,-69.31,182.32,232228823.5,36,144.2
15417,94.5,14.17,212.96,-69.44,181.26,232200694.1,36,144.3
15418,41.84,14.15,159.84,-69.52,182.27,232172553.4,36,144.41
15419,349.17,14.12,106.52,-69.62,182.38,232144396.3,36,144.41
15420,296.51,14.09,53.35,-69.75,181.72,232116230.2,36,144.56
15421,243.86,14.07,0.15,-69.84,181.56,232088058.4,36,144.56
15422,191.19,14.04,306.87,-69.95,182.75,232059869.9,36,144.71
15423,138.53,14.01,253.62,-70.06,182.13,232031668.4,36,144.81
15424,85.87,13.98,200.41,-70.18,181.34,232003463,36,144.81
15425,33.21,13.96,147.23,-70.25,182.5,231975243.5,36,144.91
15426,340.55,13.93,93.89,-70.36,182.42,231947009.2,36,144.91
15427,287.88,13.9,40.73,-70.47,181.64,231918767.5,36,145.06
15428,235.23,13.88,347.46,-70.56,182,231890519.4,36,145.21
15429,182.56,13.85,294.16,-70.66,182.96,231862253.4,36,145.21
15430,129.9,13.82,240.88,-70.77,182.03,231833977.1,36,145.31
15431,77.24,13.8,187.66,-70.88,181.58,231805697.1,36,145.31
15432,24.58,13.77,134.41,-70.94,182.6,231777401.2,36,145.41
15433,331.91,13.74,81.06,-71.06,182.38,231749092.1,36,145.56
15434,279.25,13.71,27.89,-71.16,181.51,231720776.8,36,145.56
15435,226.6,13.69,334.55,-71.24,182.34,231692454,36,145.72
15436,173.93,13.66,281.24,-71.34,182.97,231664113.2,36,145.72
15437,121.27,13.63,227.93,-71.45,181.82,231635764.9,36,145.82
15438,68.61,13.6,174.71,-71.54,181.84,231607412,36,145.92
15439,15.95,13.58,121.38,-71.6,182.61,231579042.6,36,145.92
15440,323.28,13.55,68.03,-71.72,182.25,231550661.7,36,146.07
15441,270.62,13.52,14.84,-71.8,181.39,231522275.8,36,146.07
15442,217.96,13.5,321.45,-71.88,182.54,231493880.5,36,146.22
15443,165.29,13.47,268.12,-71.97,182.78,231465468.2,36,146.32
15444,112.63,13.44,214.78,-72.08,181.54,231437050.9,36,146.32
15445,59.98,13.41,161.56,-72.16,182.06,231408627.4,36,146.42
15446,7.31,13.39,108.16,-72.22,182.53,231380187.5,36,146.42
15447,314.65,13.36,54.81,-72.33,182.02,231351738.2,36,146.57
15448,261.99,13.33,1.57,-72.4,181.33,231323284.5,36,146.73
15449,209.34,13.3,308.16,-72.47,182.62,231294818.9,36,146.73
15450,156.67,13.27,254.8,-72.56,182.47,231266338.4,36,146.83
15451,104.01,13.25,201.45,-72.66,181.34,231237854.8,36,146.83
15452,51.36,13.22,148.21,-72.71,182.27,231209362.3,36,146.93
15453,358.69,13.19,94.76,-72.78,182.46,231180854.7,36,147.08
15454,306.03,13.16,41.43,-72.88,181.85,231152339.3,36,147.08
15455,253.38,13.14,348.12,-72.94,181.54,231123820,36,147.23
15456,200.71,13.11,294.69,-73,182.77,231095286.2,36,147.23
15457,148.05,13.08,241.3,-73.08,182.22,231066740.2,36,147.34
15458,95.39,13.05,187.94,-73.17,181.35,231038192,36,147.44
15459,42.73,13.03,134.65,-73.21,182.48,231009632.3,36,147.44
15460,350.07,13,81.16,-73.28,182.48,230981058.8,36,147.59
15461,297.41,12.97,27.86,-73.37,181.74,230952479.1,36,147.74
15462,244.76,12.94,334.46,-73.41,181.96,230923895.3,36,147.74
15463,192.09,12.91,281.02,-73.47,182.97,230895295.2,36,147.84
15464,139.43,12.89,227.59,-73.54,182.09,230866685.8,36,147.84
15465,86.77,12.86,174.23,-73.62,181.55,230838074.5,36,147.95
15466,34.11,12.83,120.87,-73.64,182.6,230809449.6,36,148.1
15467,341.44,12.8,67.36,-73.71,182.47,230780812.5,36,148.1
15468,288.78,12.77,14.06,-73.79,181.59,230752170.6,36,148.25
15469,236.13,12.74,320.59,-73.82,182.33,230723523.6,36,148.25
15470,183.46,12.72,267.14,-73.87,183.03,230694860,36,148.35
15471,130.8,12.69,213.68,-73.94,181.91,230666189.9,36,148.45
15472,78.15,12.66,160.31,-74,181.81,230637517.3,36,148.45
15473,25.48,12.63,106.89,-74.02,182.64,230608830.1,36,148.61
15474,332.82,12.6,53.37,-74.08,182.37,230580132.5,36,148.61
15475,280.16,12.58,0.07,-74.14,181.46,230551431.4,36,148.76
15476,227.5,12.55,306.54,-74.17,182.55,230522723.3,36,148.86
15477,174.84,12.52,253.07,-74.21,182.88,230493999.6,36,148.86
15478,122.17,12.49,199.59,-74.27,181.63,230465271.9,36,148.96
15479,69.52,12.46,146.23,-74.31,182.04,230436540.3,36,148.96
15480,16.86,12.43,92.74,-74.32,182.59,230407794,36,149.12
15481,324.19,12.4,39.23,-74.38,182.15,230379039.3,36,149.27
15482,271.54,12.38,345.89,-74.42,181.36,230350282,36,149.27
15483,218.88,12.35,292.35,-74.44,182.64,230321515.2,36,149.37
15484,166.21,12.32,238.86,-74.47,182.57,230292734.6,36,149.37
15485,113.56,12.29,185.37,-74.52,181.38,230263952.2,36,149.47
15486,60.9,12.26,132.02,-74.54,182.21,230235163.5,36,149.63
15487,8.24,12.23,78.47,-74.55,182.5,230206361,36,149.63
15488,315.58,12.2,25,-74.6,181.94,230177551.9,36,149.78
15489,262.92,12.18,331.61,-74.62,181.47,230148740.8,36,149.78
15490,210.26,12.15,278.06,-74.63,182.73,230119917.4,36,149.88
15491,157.6,12.12,224.56,-74.65,182.25,230091082.9,36,149.99
15492,104.95,12.09,171.07,-74.69,181.31,230062247.8,36,149.99
15493,52.29,12.06,117.72,-74.69,182.39,230033403.7,36,150.14
15494,359.62,12.03,64.13,-74.69,182.48,230004547.2,36,150.14
15495,306.96,12,10.7,-74.74,181.78,229975685.6,36,150.29
15496,254.31,11.97,317.25,-74.73,181.84,229946822,36,150.4
15497,201.65,11.95,263.71,-74.73,182.91,229917944.2,36,150.4
15498,148.99,11.92,210.19,-74.75,182.07,229889058,36,150.5
15499,96.33,11.89,156.72,-74.77,181.45,229860171.7,36,150.5
15500,43.67,11.86,103.33,-74.75,182.52,229831274.2,36,150.65
15501,351.01,11.83,49.73,-74.75,182.47,229802365.7,36,150.81
15502,298.35,11.8,356.34,-74.78,181.61,229773453.8,36,150.81
15503,245.7,11.77,302.83,-74.76,182.23,229744539.1,36,150.91
15504,193.03,11.74,249.3,-74.75,183,229715609.4,36,150.91
15505,140.37,11.71,195.77,-74.76,181.92,229686674.2,36,151.01
15506,87.72,11.68,142.32,-74.77,181.71,229657738.6,36,151.17
15507,35.06,11.66,88.89,-74.73,182.59,229628790.5,36,151.17
15508,342.39,11.63,35.3,-74.73,182.4,229599833.1,36,151.32
15509,289.73,11.6,341.94,-74.74,181.46,229570873.8,36,151.32
15510,237.08,11.57,288.39,-74.71,182.49,229541910,36,151.42
15511,184.41,11.54,234.88,-74.69,182.89,229512931.8,36,151.53
15512,131.75,11.51,181.36,-74.69,181.65,229483951,36,151.53
15513,79.1,11.48,127.94,-74.68,181.94,229454968.5,36,151.68
15514,26.44,11.45,74.48,-74.63,182.57,229425973.1,36,151.68
15515,333.77,11.42,20.91,-74.63,182.21,229396970.3,36,151.84
15516,281.12,11.39,327.57,-74.62,181.34,229367966.6,36,151.94
15517,228.46,11.36,274.03,-74.58,182.58,229338956.2,36,151.94
15518,175.8,11.33,220.53,-74.55,182.59,229309933.1,36,152.04
15519,123.14,11.3,167.02,-74.54,181.37,229280909.5,36,152.04
15520,70.49,11.27,113.66,-74.51,182.1,229251882.1,36,152.2
15521,17.83,11.24,60.16,-74.46,182.47,229222842.5,36,152.35
15522,325.16,11.22,6.65,-74.45,181.97,229193797.5,36,152.35
15523,272.51,11.19,313.3,-74.42,181.36,229164752.3,36,152.45
15524,219.85,11.16,259.78,-74.36,182.63,229135697.4,36,152.45
15525,167.19,11.13,206.3,-74.33,182.24,229106632.4,36,152.56
15526,114.54,11.1,152.82,-74.31,181.22,229077568.4,36,152.71
15527,61.88,11.07,99.5,-74.26,182.23,229048498,36,152.71
15528,9.22,11.04,45.98,-74.2,182.41,229019416.5,36,152.87
15529,316.56,11.01,352.53,-74.19,181.76,228990331.3,36,152.87
15530,263.91,10.98,299.17,-74.13,181.65,228961246.2,36,152.97
15531,211.25,10.95,245.68,-74.07,182.76,228932149,36,153.07
15532,158.59,10.92,192.21,-74.03,182,228903044.5,36,153.07
15533,105.94,10.89,138.77,-73.99,181.29,228873941.7,36,153.23
15534,53.28,10.86,85.46,-73.93,182.35,228844830.2,36,153.23
15535,0.61,10.83,31.94,-73.87,182.39,228815709,36,153.38
15536,307.96,10.8,338.57,-73.85,181.57,228786585.8,36,153.49
15537,255.31,10.77,285.18,-73.77,182.05,228757462.1,36,153.49
15538,202.64,10.74,231.72,-73.7,182.89,228728325.2,36,153.59
15539,149.98,10.71,178.27,-73.65,181.84,228699183.9,36,153.59
15540,97.33,10.68,124.88,-73.61,181.53,228670044.2,36,153.75
15541,44.67,10.65,71.57,-73.52,182.45,228640894.3,36,153.9
15542,352.01,10.62,18.06,-73.46,182.35,228611736.3,36,153.9
15543,299.35,10.59,324.76,-73.43,181.4,228582577.8,36,154.01
15544,246.7,10.56,271.35,-73.34,182.35,228553417.5,36,154.01
15545,194.03,10.53,217.93,-73.27,182.83,228524244.3,36,154.11
15546,141.37,10.5,164.5,-73.21,181.61,228495069.6,36,154.27
15547,88.72,10.47,111.17,-73.15,181.77,228465895.5,36,154.27
15548,36.06,10.44,57.84,-73.06,182.47,228436710.5,36,154.42
15549,343.4,10.41,4.38,-72.99,182.2,228407519.4,36,154.42
15550,290.75,10.38,311.13,-72.95,181.25,228378328.9,36,154.53
15551,238.09,10.35,257.72,-72.84,182.46,228349134.5,36,154.63
15552,185.43,10.32,204.34,-72.77,182.55,228319928.8,36,154.63
15553,132.77,10.29,150.95,-72.7,181.3,228290723.8,36,154.79
15554,80.12,10.26,97.68,-72.64,181.92,228261517.7,36,154.79
15555,27.46,10.23,44.34,-72.53,182.38,228232301,36,154.94
15556,334.8,10.2,350.93,-72.47,181.94,228203080,36,155.05
15557,282.15,10.17,297.71,-72.4,181.22,228173860.8,36,155.05
15558,229.5,10.14,244.33,-72.3,182.49,228144634.5,36,155.15
15559,176.84,10.11,190.98,-72.21,182.18,228115399.3,36,155.15
15560,124.18,10.08,137.63,-72.14,181.1,228086166.7,36,155.31
15561,71.53,10.04,84.41,-72.06,182.03,228056930.3,36,155.46
15562,18.87,10.01,31.06,-71.95,182.29,228027684.3,36,155.46
15563,326.21,9.98,337.71,-71.89,181.71,227998435.9,36,155.57
15564,273.57,9.95,284.51,-71.8,181.42,227969189.7,36,155.57
15565,220.91,9.92,231.16,-71.69,182.56,227939933.7,36,155.67
15566,168.25,9.89,177.84,-71.61,181.87,227910671.6,36,155.83
15567,115.6,9.86,124.52,-71.53,181.09,227881412.9,36,155.83
15568,62.95,9.83,71.34,-71.43,182.13,227852148.2,36,155.98
15569,10.28,9.8,17.99,-71.32,182.25,227822875.1,36,155.98
15570,317.63,9.77,324.71,-71.27,181.47,227793601.3,36,156.09
15571,264.98,9.74,271.49,-71.15,181.81,227764329.6,36,156.19
15572,212.32,9.71,218.18,-71.04,182.69,227735046.5,36,156.19
15573,159.66,9.68,164.88,-70.95,181.7,227705760.2,36,156.35
15574,107.01,9.65,111.61,-70.86,181.28,227676477.4,36,156.35
15575,54.35,9.62,58.45,-70.75,182.24,227647186.8,36,156.51
15576,1.69,9.58,5.1,-70.64,182.22,227617889.5,36,156.61
15577,309.04,9.55,311.9,-70.58,181.29,227588593.1,36,156.61
15578,256.39,9.52,258.66,-70.45,182.14,227559297.7,36,156.72
15579,203.73,9.49,205.38,-70.34,182.68,227529990.8,36,156.72
15580,151.07,9.46,152.11,-70.24,181.51,227500683.6,36,156.87
15581,98.42,9.43,98.89,-70.15,181.54,227471379.3,36,157.03
15582,45.76,9.4,45.72,-70.03,182.31,227442066.2,36,157.03
15583,353.1,9.37,352.4,-69.93,182.13,227412748.2,36,157.13
15584,300.45,9.34,299.26,-69.86,181.13,227383432.5,36,157.13
15585,247.8,9.31,246.02,-69.72,182.29,227354115.8,36,157.24
15586,195.14,9.28,192.78,-69.61,182.45,227324789,36,157.4
15587,142.48,9.24,139.53,-69.51,181.21,227295464.2,36,157.4
15588,89.83,9.21,86.36,-69.41,181.7,227266140.9,36,157.55
15589,37.18,9.18,33.19,-69.28,182.25,227236808.8,36,157.55
15590,344.52,9.15,339.9,-69.18,181.88,227207473.9,36,157.66
15591,291.87,9.12,286.81,-69.1,181.06,227178142.2,36,157.76
15592,239.22,9.09,233.58,-68.95,182.31,227148806.5,36,157.76
15593,186.56,9.06,180.37,-68.84,182.09,227119463.1,36,157.92
15594,133.91,9.03,127.15,-68.74,180.96,227090123.6,36,157.92
15595,81.26,8.99,74.03,-68.63,181.79,227060783.2,36,158.08
15596,28.6,8.96,20.85,-68.49,182.14,227031434.8,36,158.18
15597,335.94,8.93,327.61,-68.4,181.62,227002085.3,36,158.18
15598,283.3,8.9,274.53,-68.3,181.18,226972739.9,36,158.29
15599,230.64,8.87,221.32,-68.15,182.34,226943387.4,36,158.29
15600,177.98,8.84,168.13,-68.04,181.73,226914029.9,36,158.45
15601,125.34,8.81,114.94,-67.93,180.88,226884677.6,36,158.61
15602,72.69,8.78,61.87,-67.82,181.87,226855321.9,36,158.61
15603,20.03,8.74,8.67,-67.68,182.08,226825959.4,36,158.71
15604,327.37,8.71,315.49,-67.6,181.36,226796597.5,36,158.71
15605,274.73,8.68,262.4,-67.47,181.53,226767240,36,158.82
15606,222.07,8.65,209.21,-67.32,182.46,226737873.3,36,158.97
15607,169.41,8.62,156.04,-67.21,181.53,226708504.4,36,158.97
15608,116.76,8.59,102.89,-67.1,181.02,226679141,36,159.13
15609,64.11,8.55,49.82,-66.97,181.99,226649772.4,36,159.13
15610,11.45,8.52,356.62,-66.84,182.06,226620398.6,36,159.24
15611,318.8,8.49,303.5,-66.76,181.16,226591027,36,159.34
15612,266.15,8.46,250.39,-66.61,181.89,226561659.2,36,159.34
15613,213.49,8.43,197.23,-66.47,182.5,226532281.6,36,159.5
15614,160.83,8.4,144.07,-66.35,181.38,226502904.8,36,159.5
15615,108.19,8.36,90.96,-66.24,181.28,226473533.2,36,159.66
15616,55.53,8.33,37.9,-66.1,182.11,226444155,36,159.77
15617,2.87,8.3,344.7,-65.97,182.02,226414773.4,36,159.77
15618,310.22,8.27,291.64,-65.89,181.01,226385395.5,36,159.87
15619,257.58,8.24,238.52,-65.72,182.1,226356019.7,36,159.87
15620,204.92,8.21,185.38,-65.59,182.33,226326635.2,36,160.03
15621,152.26,8.17,132.25,-65.47,181.11,226297254,36,160.19
15622,99.62,8.14,79.17,-65.36,181.47,226267876.9,36,160.19
15623,46.96,8.11,26.1,-65.21,182.1,226238492.9,36,160.3
15624,354.31,8.08,332.92,-65.09,181.81,226209107.3,36,160.3
15625,301.66,8.05,279.9,-65,180.91,226179726.7,36,160.4
15626,249.01,8.01,226.79,-64.83,182.13,226150345.2,36,160.56
15627,196.35,7.98,173.67,-64.7,181.99,226120957.3,36,160.56
15628,143.7,7.95,120.56,-64.58,180.83,226091574.7,36,160.72
15629,91.06,7.92,67.52,-64.46,181.56,226062193.9,36,160.72
15630,38.4,7.89,14.44,-64.31,182,226032806.9,36,160.83
15631,345.75,7.85,321.29,-64.19,181.54,226003420.3,36,160.93
15632,293.1,7.82,268.29,-64.09,180.96,225974039.5,36,160.93
15633,240.45,7.79,215.19,-63.92,182.12,225944654.6,36,161.09
15634,187.79,7.76,162.09,-63.79,181.61,225915265.9,36,161.09
15635,135.15,7.73,108.99,-63.67,180.69,225885884.3,36,161.25
15636,82.5,7.69,55.99,-63.54,181.62,225856501.9,36,161.36
15637,29.85,7.66,2.89,-63.39,181.91,225827114.4,36,161.36
15638,337.19,7.63,309.78,-63.29,181.27,225797728.9,36,161.46
15639,284.55,7.6,256.78,-63.15,181.26,225768350.2,36,161.46
15640,231.9,7.57,203.69,-62.99,182.22,225738964.4,36,161.62
15641,179.24,7.53,150.6,-62.86,181.37,225709577.7,36,161.78
15642,126.6,7.5,97.53,-62.74,180.77,225680198.6,36,161.78
15643,73.95,7.47,44.54,-62.6,181.73,225650816.9,36,161.89
15644,21.29,7.44,351.43,-62.45,181.9,225621431.4,36,162
15645,328.64,7.4,298.37,-62.36,181.06,225592049.7,36,162
15646,276,7.37,245.35,-62.19,181.65,225562674.4,36,162.15
15647,223.34,7.34,192.27,-62.04,182.31,225533291.2,36,162.15
15648,170.69,7.31,139.2,-61.91,181.25,225503910.1,36,162.31
15649,118.04,7.27,86.15,-61.78,181.03,225474536.3,36,162.42
15650,65.39,7.24,33.16,-61.64,181.9,225445158.3,36,162.42
15651,12.73,7.21,340.05,-61.49,181.9,225415778.4,36,162.53
15652,320.08,7.18,287.04,-61.41,180.91,225386403.8,36,162.53
15653,267.44,7.14,234,-61.23,181.91,225357034.3,36,162.69
15654,214.78,7.11,180.94,-61.08,182.22,225327657.6,36,162.85
15655,162.13,7.08,127.88,-60.95,181.02,225298285.6,36,162.85
15656,109.49,7.05,74.86,-60.82,181.25,225268920.2,36,162.96
15657,56.84,7.01,21.86,-60.67,181.95,225239550,36,162.96
15658,4.19,6.98,328.76,-60.53,181.76,225210179.7,36,163.06
15659,311.54,6.95,275.79,-60.44,180.8,225180816,36,163.22
15660,258.9,6.92,222.75,-60.25,181.97,225151454.7,36,163.22
15661,206.24,6.88,169.7,-60.11,181.9,225122088.2,36,163.38
15662,153.59,6.85,116.66,-59.98,180.74,225092728.6,36,163.38
15663,100.95,6.82,63.67,-59.85,181.35,225063373.6,36,163.49
15664,48.3,6.79,10.66,-59.69,181.87,225034014.3,36,163.6
15665,355.65,6.75,317.58,-59.56,181.49,225004656.6,36,163.6
15666,303.01,6.72,264.63,-59.46,180.81,224975306.8,36,163.76
15667,250.36,6.69,211.6,-59.28,181.96,224945956,36,163.76
15668,197.71,6.65,158.56,-59.14,181.54,224916602.8,36,163.92
15669,145.07,6.62,105.53,-59,180.56,224887258.1,36,164.03
15670,92.42,6.59,52.56,-58.87,181.42,224857915.6,36,164.03
15671,39.77,6.56,359.54,-58.71,181.8,224828569.6,36,164.13
15672,347.12,6.52,306.49,-58.6,181.24,224799227.1,36,164.13
15673,294.48,6.49,253.54,-58.46,181.05,224769893.4,36,164.29
15674,241.83,6.46,200.51,-58.29,182.03,224740555.3,36,164.45
15675,189.18,6.42,147.48,-58.15,181.26,224711217.6,36,164.45
15676,136.54,6.39,94.46,-58.01,180.58,224681889.3,36,164.56
15677,83.89,6.36,41.51,-57.87,181.53,224652561.1,36,164.56
15678,31.24,6.33,348.47,-57.71,181.79,224623230.8,36,164.67
15679,338.59,6.29,295.46,-57.61,181.01,224593905.5,36,164.83
15680,285.95,6.26,242.5,-57.45,181.44,224564589.4,36,164.83
15681,233.3,6.23,189.47,-57.28,182.16,224535267.4,36,164.99
15682,180.65,6.19,136.45,-57.14,181.15,224505948.6,36,164.99
15683,128.01,6.16,83.45,-57,180.82,224476639.2,36,165.1
15684,75.36,6.13,30.51,-56.86,181.72,224447328.3,36,165.21
15685,22.71,6.09,337.46,-56.7,181.82,224418017,36,165.21
15686,330.06,6.06,284.48,-56.61,180.88,224388712.3,36,165.37
15687,277.42,6.03,231.5,-56.42,181.77,224359415.8,36,165.37
15688,224.77,6,178.48,-56.26,182.14,224330113.8,36,165.53
15689,172.12,5.96,125.47,-56.13,181,224300817.8,36,165.64
15690,119.48,5.93,72.5,-55.99,181.08,224271530.7,36,165.64
15691,66.83,5.9,19.54,-55.83,181.85,224242241.1,36,165.75
15692,14.18,5.86,326.5,-55.68,181.76,224212952.8,36,165.75
15693,321.53,5.83,273.55,-55.6,180.76,224183672.8,36,165.91
15694,268.89,5.8,220.57,-55.4,181.87,224154398.5,36,166.07
15695,216.24,5.76,167.56,-55.25,181.88,224125120.5,36,166.07
15696,163.6,5.73,114.56,-55.11,180.73,224095850.7,36,166.18
15697,110.96,5.7,61.61,-54.98,181.21,224066588.2,36,166.18
15698,58.31,5.66,8.64,-54.81,181.82,224037323.4,36,166.28
15699,5.66,5.63,315.61,-54.68,181.52,224008061.7,36,166.45
15700,313.02,5.6,262.69,-54.57,180.77,223978809.7,36,166.45
15701,260.38,5.56,209.7,-54.38,181.9,223949559.9,36,166.61
15702,207.73,5.53,156.7,-54.23,181.57,223920309.1,36,166.61
15703,155.08,5.5,103.71,-54.09,180.55,223891068.2,36,166.72
15704,102.45,5.46,50.78,-53.96,181.32,223861832.3,36,166.83
15705,49.8,5.43,357.8,-53.79,181.78,223832594.9,36,166.83
15706,357.15,5.39,304.79,-53.67,181.32,223803362.3,36,166.99
15707,304.51,5.36,251.88,-53.54,180.94,223774140.5,36,166.99
15708,251.87,5.33,198.88,-53.35,181.93,223744917.3,36,167.15
15709,199.21,5.29,145.89,-53.21,181.26,223715695.7,36,167.26
15710,146.58,5.26,92.92,-53.07,180.5,223686485.5,36,167.26
